HabroleptoidesDensity,ProtonemuraDensity,AthripsodesDensity,HabroleptoidesDetProb,ProtonemuraDetProb,AthripsodesDetProb
0.205808592444495,2.61633116048499e-06,9.42624530877788e-05,0.999192712854975,0.0251987839756456,0.269573447522416
0.0037906894793588,2.2833355065903e-08,8.2849630536571e-08,0.670642887986152,3.63138494052663e-05,1.74123232946265e-05
3.20616438133247e-15,2.04941422439412e-16,0.483939512160933,1.12388902573009e-10,9.57878551630335e-12,0.999924412361401
0.0340299260478546,5.91987627700567e-05,2.1173993858403e-14,0.989457046223935,0.146986975810159,5.57333791786357e-11
0.00883618908552776,3.37132127173391e-09,1.29742523058687e-07,0.995455652606702,9.09022650154391e-05,0.00298189284421145
0.00642366348905717,3.10928390623917e-05,6.92848479744253e-07,0.990176888309274,0.379404299831059,0.00886690870520693
4.46301347974672e-06,0.0011464266709543,2.70988805667363e-07,0.283840190362775,0.990929370893366,0.0221406270835334
2.31294313483242e-06,0.0026057931196059,2.69931405109168e-07,0.160163093904357,0.995625462137099,0.0207359997916571
2.4301655442495e-06,0.00199067277294779,2.69611834156758e-07,0.0852180652065187,0.987616525538772,0.00985026020920909
0.36758062733058,0.000157157607561815,8.10091649455991e-13,0.99938758003821,0.538957051909695,2.30194085040344e-09
0.0161723446105583,6.1620920053443e-06,2.74196711452808e-06,0.967728997917537,0.0201821980657141,0.0030455044158913
0.0132809062460629,1.82306234915036e-07,8.88232746336943e-08,0.982837132211949,0.000967176642693622,0.000319778615036479
0.261368172425742,1.67731798966435e-09,1.92998948869334e-06,0.999866892579367,5.76161937121758e-05,0.0453838497880457
0.870863584221499,7.91197507070275e-10,1.08691285351027e-06,0.999963666547147,3.29510270148716e-05,0.0263450893399803
0.0161582063544224,7.70194044910849e-05,6.47619757887755e-14,0.985409651009482,0.269134246782611,2.40998791932995e-10
0.00694927030496031,3.9115005254797e-05,5.02656047427207e-07,0.999186563554261,0.885413769463696,0.0746798126993869
3.81369514138302e-05,0.000105252532122181,2.13290069396639e-07,0.768217015880641,0.91119067295987,0.0165079368522576
0.64390695504812,0.00119607803895321,1.25283103949148e-11,0.999644366188273,0.859206140410047,4.77920476361401e-08
3.44350518082937e-15,2.90205838611329e-16,0.355470004518534,3.10762327152749e-10,2.71701179584833e-11,0.999967822611101
0.00449786383124077,3.3998491361433e-05,7.42032850445368e-07,0.990737566404429,0.538464411241892,0.0126888148859136
0.00423415263083528,2.9430207376214e-14,5.34483886946288e-15,0.908769459558773,1.07812657367211e-10,8.57460669814559e-12
4.5804898028234e-16,1.93645031304998e-15,0.665677888326787,2.34629949375078e-11,1.3685360061799e-10,0.999961266668849
0.020695285107131,1.4439615227105e-07,1.22988728277134e-06,0.988252884603442,0.000856727517903081,0.00358986989614926
1.05682286756221e-05,3.47869475036507e-10,2.94538764656536e-11,0.0456100568919404,1.7816024554239e-06,1.19601925460832e-07
0.0668854298740607,0.00958435702729412,7.3183303950371e-12,0.996226443344784,0.981573595866142,2.14875239699102e-08
2.43134919892728e-05,9.08316968472277e-06,3.33742644020912e-14,0.0973236483741738,0.0453482025635889,1.28327454857752e-10
0.0491417290400697,7.72748878915273e-07,3.12263804498533e-06,0.994240062961859,0.00292075385501111,0.0101645868365975
0.00515232902301582,0.000258578358879619,6.35634658971302e-12,0.93812650681625,0.565931648916216,1.17432984703688e-08
0.0383300018606808,4.76551491082389e-10,1.68854898296943e-06,0.945834602731595,6.33260266934027e-07,0.00030480167841839
1.25728219594782e-05,5.76224454904839e-10,9.63617762726286e-08,0.0312044490824307,1.55020521837953e-06,0.000236584430576114
0.172016062217316,1.93795943169968e-06,0.0985150921174123,0.999825067709252,0.0855561475903925,0.999578201163003
0.00350905235648123,5.45096302868713e-09,3.27384820822769e-07,0.937466800409255,2.59317378683114e-05,0.00127284838373533
0.0593654979535926,0.000180154576725272,2.0906290722723e-14,0.993130461162369,0.42500832627207,3.24320419634665e-11
0.0386270900601302,0.000163229309785171,0.0312370106649479,0.997563023453025,0.637688501472742,0.996942865294188
0.0898690237693621,8.51671726173004e-06,0.0915151991736015,0.999419013180247,0.207018715478387,0.999143051805888
0.253634957539635,1.0288766286529e-05,0.035870072890076,0.999920327633205,0.398193131714814,0.999293823889826
0.369328606813494,7.43533079905098e-05,2.61789391377694e-06,0.998643636632524,0.133263785838778,0.00503077492081237
0.0452383519009407,1.90330957650842e-05,0.119481181444106,0.999722029508705,0.627636854142677,0.999884445902397
0.000114170797797531,3.06739126954857e-05,1.96712254358285e-07,0.638477972531443,0.371471361129112,0.00251041175959631
0.384610469244127,4.84729012950168e-05,4.31872241556978e-13,0.999422126633858,0.271443756590072,1.22173523832536e-09
2.17394544055577,0.837293216364929,5.22282703905338e-12,0.999854596142735,0.999646681071118,1.56032772176223e-08
0.0218360166446438,1.03513041338611e-10,1.46535009937957e-09,0.990129081737887,5.62347330214778e-07,5.82267201451166e-06
0.00698886160632509,2.92444543412355e-12,3.12218191336525e-09,0.963121548506639,1.97646146116278e-08,6.990145007571e-06
0.0066176774118639,0.792040203804926,1.10698081855361e-09,0.995241233286379,0.999966452157674,3.00806854731112e-05
0.038120326818069,0.00054471528866209,6.55827084370262e-15,0.992984536534936,0.687336151045027,2.26584788491263e-11
0.00105133042979516,1.5778913525951e-09,1.69459996447309e-07,0.497884997979771,3.52822276498224e-06,7.57753576729605e-05
0.231393713624446,0.0557410815768969,2.2836346243366e-10,0.999676473679656,0.998901673260526,2.56447123224332e-06
0.00856124532523637,0.0196333098668539,2.8356832103522e-10,0.917642021006298,0.979724008871334,2.12757758867002e-07
0.0206980087108345,8.88217425141603e-06,3.92116479598623e-06,0.984857413625259,0.0389592123763348,0.00884430552324945
0.012950301595849,1.17329034213969e-14,4.55416379416266e-10,0.936634837242248,2.73154966763837e-11,2.806938316944e-07
0.141913335184157,0.000217576320161066,3.54099933831464e-10,0.998354903188305,0.636299298464187,8.77245839351318e-07
0.0871030739842006,0.00123196374598642,4.50927059170026e-11,0.994327902119663,0.720045890639188,8.79211571387411e-08
0.00061615800369364,5.55084120023326e-07,1.29091234855915e-14,0.148255818278144,0.00049081819181697,1.35932239776512e-12
0.557119068554109,1.87074443332258e-10,6.9155973582775e-06,0.999404500019559,1.17122380421731e-06,0.0109470984591312
0.525953853140786,0.0436075962262761,1.20367798272528e-10,0.999737161560865,0.997866684857434,6.19088908774413e-07
0.000243402076160628,2.302936682698e-05,1.22555447369952e-07,0.977266849460463,0.820759648808405,0.0191630302267548
0.0164171456206641,0.000449538282007418,0.0891380060042628,0.997458759240054,0.943695205486966,0.999311496668258
0.00178138274483698,1.04857906663061e-05,2.00612040737329e-14,0.754079223977539,0.0358844574824398,1.84714712811146e-11
0.000237883779762486,2.72584676334528e-13,1.47124191495348e-11,0.511560406167688,1.39906360859808e-09,5.67305912070801e-08
0.0895081320411773,1.48257744559143e-05,0.000122982743668684,0.999452530806467,0.288983776898589,0.660148122039168
0.000814744583933001,1.49940698236034e-06,1.02610239832555e-07,0.985685525509333,0.124769061082745,0.00777227043764624
0.335678529640473,0.00857223036457571,1.75372642176211e-11,0.999322384985066,0.977081449475774,6.92161233280115e-08
0.0215754180720244,0.00146881794582724,4.02638844695805e-08,0.990493747345069,0.934529620956444,0.000106220626534613
0.00259554246317155,5.27988027033012e-08,1.16356432152417e-07,0.895727715723624,0.000382548399403362,0.000195509754628487
1.88912406980371e-15,2.3639077445042e-16,0.585440987355512,2.13839577316037e-10,3.16311766817622e-11,0.999982562134801
0.0162766199110469,1.24864947403564e-10,1.39510334080195e-08,0.95745322732284,3.44807649402442e-07,1.06060071708216e-05
0.00119794065762494,0.000234200351104429,2.13430523530005e-14,0.829056724006707,0.576511153304014,6.32059356104834e-11
4.5068452503536,1.97627011022684e-08,2.07632317002379e-05,0.999989540679221,0.000565366489754364,0.253712252211949
0.242140199657468,0.0519186555164155,1.03970425731648e-10,0.998697089677571,0.996399002881616,2.09789567326559e-07
0.00621432554657136,1.00507988031346e-06,8.30854927665585e-06,0.961313355462924,0.00587548952807027,0.0232499645316953
1.46074006791001,0.0360840561941464,2.79946897478776e-10,0.992112265036017,0.934332447034935,6.46926382858742e-09
0.00678861538070271,3.58062660664471e-07,8.40786332548899e-08,0.997812652996321,0.026640359128175,0.00502888056037783
0.00380262889838616,0.376422834447761,3.93207347534255e-10,0.805676139212951,0.998890161864547,2.17446594476939e-07
0.291748412270172,9.65356281225079e-06,0.000107528883258993,0.999291013275692,0.0779943073709854,0.236913465159199
0.0959355042382259,0.000111375798390798,1.18770600410138e-11,0.977792815982648,0.12796515456981,2.19054092867569e-09
2.70348043403844e-06,0.848378419272177,5.59998257325488e-12,8.97139556227991e-05,0.993233487822457,4.45878550136143e-11
0.0461135543415421,2.47084062420823e-05,1.82141589974185e-06,0.993460659806945,0.108148767785663,0.00423364347892046
1.36502036848969,0.00171020157454336,1.3459543972293e-11,0.999729144858794,0.881759984974784,2.40783216265235e-08
1.42374499132628e-15,2.03014789110283e-16,0.620162101848312,5.97058809810895e-11,1.06089869608778e-11,0.999953494776425
0.929692241438634,2.06459502047225e-07,6.24849680648092e-07,0.999942578712556,0.00482820181456355,0.00952877057047035
0.351770355614785,2.42829416478812e-05,0.042284519691006,0.999791005367296,0.345694047511067,0.997396186123929
6.62124450319481,1.80446618704984e-08,1.4325820222788e-05,0.999977132479152,0.00017978162934384,0.0621778311662739
0.0579554820073106,3.50750050537131e-12,2.26192849364433e-10,0.840701686252915,1.35331580973777e-09,5.9118299699266e-09
0.0141723260213903,0.00204653674307114,6.14799278903937e-11,0.976963743898014,0.867143518427737,1.74118130388531e-07
0.00507104562927432,0.518434456798512,2.24017732156512e-10,0.934964332250849,0.999563578402395,4.32783999097208e-07
0.136858848866589,0.000666041037281629,9.24874869811021e-10,0.993487333457233,0.623178903894675,5.15825924304119e-07
0.0124914875357103,1.7817111363647e-05,4.74652482799963e-06,0.731461255297434,0.0127287198728559,0.000366806735586208
0.0155742850176401,9.91286904484476e-13,6.39875406960443e-10,0.985675154487184,5.67550571488979e-09,2.25951242561028e-06
0.00840865485148377,6.91725525144956e-12,3.24162407125457e-05,0.977288526386046,8.16322471552142e-08,0.0745522966940223
1.48523042158209,2.42161502219023e-08,9.65461371291275e-09,0.999852560237489,0.000140047102065083,3.59303456063057e-05
0.00306811493166066,0.000300824859840875,1.03763334789776e-10,0.902990883399228,0.597971343917506,2.06383576568167e-07
0.0265288255416266,0.000463137219892378,2.70726809203605e-09,0.991742542915811,0.7926307920721,7.29320251165907e-06
0.011193628901336,1.55023073895544e-13,1.30920938795342e-08,0.752043630669673,1.48745644547999e-10,1.18896344048244e-06
0.00957263927875053,0.238742207933074,3.01024972795384e-10,0.901184231794653,0.998000791214058,1.45355288028818e-07
5.42641345384361e-05,7.01870368331653e-08,3.29606489698324e-07,0.200258586148195,0.000401484483186381,0.00126119715817246
0.0664861203635052,2.98103691555088e-09,4.85937965599744e-09,0.996729904342163,1.85905437237907e-05,1.70735104921288e-05
1.08044289132159e-17,1.6289615735505e-16,1.0757997022857,1.18524418703413e-14,1.80608156788328e-13,0.999145551853087
0.643434455714178,5.76774280724766e-06,0.0618906438141537,0.999921091559626,0.121901824530205,0.999025165477863
2.81221589183944e-18,1.57457112862089e-15,1.08373486137094,3.94073706574778e-13,2.51334299886902e-10,0.999992630445497
0.918305227023849,0.000888167720387635,1.22736706607037e-11,0.999723185331843,0.794225819132446,4.42790600453544e-08
0.00131029615801346,5.24338377316197e-16,4.87407001694153e-09,0.856835844150043,2.74405337096835e-12,1.97923207990082e-05
8.18593927264127,0.000424253828167728,6.52876448314652e-10,0.999997610865369,0.960717117471162,3.00945553674462e-05
0.00708882476647292,9.26174475182238e-07,4.66447292078511e-08,0.995015209341383,0.0394385438410974,0.000886419709466247
0.268252642499463,0.00119582286016112,2.10754227364424e-11,0.994366038023881,0.666448082886591,6.19531418079077e-09
0.0529545001938021,1.80920357607758e-05,3.81012682429207e-06,0.965640137089563,0.024088530222883,0.000893153285029678
1.05996146801001,0.00111001542166704,1.36326815729413e-11,0.99976103325709,0.829735687511489,4.90788544535153e-08
6.20133674618641e-18,6.7496269376035e-16,0.513078102910917,3.77499118554963e-13,7.27758894183917e-11,0.999947519639372
0.0391122950310625,2.93898968625428e-05,5.64760495893415e-06,0.984061301629338,0.0837740138932566,0.00493454318820739
2.02276007955404e-06,5.25294459158134e-16,2.8213573135583e-12,0.00700693578929628,2.704589498121e-12,7.02981153312755e-09
0.0310586321690624,0.000534663054214677,1.15272550802671e-09,0.997591773726454,0.90339224647179,1.21628017200753e-05
0.00214071219725288,0.000237573596460482,7.45100532582496e-11,0.906274978043727,0.548602585250337,3.02225585156474e-07
0.259685493921868,1.65838622040627e-05,0.000134705544734868,0.996604669194558,0.0462436011513707,0.0627518551411505
0.0647564846928222,0.195198288862947,6.47903814876461e-10,0.992749002660483,0.998732937931341,7.82945505761918e-07
0.000292178651407067,0.00342279103672255,5.52986365706758e-11,0.553034366716926,0.951993142514625,1.7859470397919e-07
0.147846279397253,0.00112722912157389,2.30032087887551e-08,0.9880685374142,0.654346054439615,4.98675501396763e-06
0.0818225389595514,1.39671425752946e-09,1.27174429174e-12,0.934641138510564,8.56882688426051e-07,7.50618257052844e-11
1.67913622408719,1.91564653802195e-08,1.41055717407152e-05,0.999907001667792,0.000210757727182721,0.0535304403528002
0.0021830207909194,0.00103880288346132,4.94510998188403e-11,0.464485101687799,0.54074427749753,7.93867203673709e-09
0.0132190647026993,0.00158937062511729,3.64968321169603e-11,0.966065194214081,0.851994521365592,5.01459659763515e-08
0.00387572293064587,9.2118547061741e-11,1.72684980937117e-09,0.873604148020854,3.02884262504568e-07,1.81462435065481e-06
0.0221641693441243,0.000107006896800576,6.22166280583106e-06,0.521078513718236,0.0249605853909688,7.76664187778006e-05
0.245001187180073,3.50931651661157e-05,7.97501596468241e-05,0.999680234926501,0.355754767342254,0.459169350451964
1.29006905310008,2.61627501852673e-05,0.0337637783934566,0.999960997625612,0.44887631607611,0.997808105607117
0.00928446026961704,8.95001407909884e-07,6.91013289422605e-08,0.996767453333239,0.0385725580376602,0.00176772154246972
2.57141575547972,3.41224056924533e-08,6.17641574977712e-09,0.99952702719328,6.94002517690845e-05,2.31892758355378e-06
0.0498121023484662,1.9160277859906e-09,1.45099987144141e-08,0.980855200212703,4.47379402179952e-06,7.34640459535981e-06
18.9343019600875,1.21600119419923e-08,2.98753760074529e-07,0.999996616611954,0.000231593486747171,0.00391051932211433
0.951391615860758,0.00603564197227664,1.73384249242129e-11,0.999574610138539,0.959993843193685,2.83756031944173e-08
0.29305731274832,0.00308328363643102,1.41623564004465e-11,0.997387619867507,0.890811471187204,9.9997395960856e-09
0.00737630235177989,2.06047396415559e-06,2.56456606033393e-06,0.972153994825728,0.0111093297952702,0.0106265926032421
0.0608059238017253,1.16569433786319e-13,7.84756727102849e-09,0.998679521580606,2.08169214722841e-09,7.13930643301229e-05
0.0973954492818889,2.01294174711088e-13,6.87090337060697e-06,0.99699649908784,1.65500186810074e-09,0.0108193229957839
0.0818174683307594,0.0309372437835931,9.69763184801153e-10,0.935462029106221,0.953736715217641,5.46573463317851e-08
1.23649414793471,1.51599301647463e-05,0.0556368861971224,0.999964287029567,0.29436114558083,0.999061512009252
0.028527608579098,0.00106901536735961,2.15109041858604e-09,0.993931573979027,0.900753755980922,8.80640553307887e-06
2.06196667809414,8.34081681452883e-09,9.71681486915834e-07,0.999979956563855,0.000263134144460087,0.0183444735688058
9.87230764681322e-08,1.16934120921541e-13,1.52768416716588e-08,0.000298483946345797,3.84237781983919e-10,4.30033108561826e-05
1.85655498791086,0.000143057844683299,4.84151890699742e-10,0.999912351820379,0.590509191835986,1.93937162235853e-06
0.00852847612959368,2.87758954928974e-10,9.989461820291e-08,0.942667871683884,5.75376868292266e-07,0.00018657840087926
0.000655614441216558,8.10848949364278e-14,1.17495322779565e-07,0.800982977562025,6.9924460107882e-10,0.000537364056479483
0.235955401938279,1.14902239829841e-13,2.70621671234359e-05,0.999950057148835,1.06593257734335e-08,0.680100294389295
0.0281894515359994,1.6766452633136e-09,9.30145009252717e-09,0.992902573424361,1.06774574610268e-05,3.72064745259161e-05
0.00173325533774687,3.48816319392061e-06,6.52313509653604e-08,0.983964144001477,0.139692695202918,0.00181929480407097
0.00351387738570881,0.000816786377921138,3.6343253954638e-11,0.947232751653068,0.843444258276652,1.48865432293841e-07
0.00213970724442923,2.89736951147984e-11,4.17585736501973e-09,0.871778595884909,1.42767732212731e-07,9.08065175854695e-06
0.0585727751636891,4.03272900929551e-11,6.68456745427404e-09,0.994797382728074,1.46424338886104e-07,1.99041834187979e-05
0.0849655790687819,0.00400207966209494,3.03601113147337e-08,0.998027629547462,0.974336189619573,0.000120884157348699
0.0044399634179256,0.001350885526924,1.50379805444301e-11,0.9346626730371,0.855701141116206,3.70833856591015e-08
2.38489275058254,9.92006986038008e-05,5.72381660601417e-10,0.999972344353539,0.654247872354888,7.1154823799997e-06
0.0030351967327484,0.00321701162282642,1.4257212330975e-11,0.892933611225408,0.933693684794345,2.61937736059721e-08
0.00110361264493997,4.04754404170928e-11,4.295846411399e-09,0.772612345950642,1.96224235829703e-07,8.93222577886672e-06
0.00356397499358737,9.84236983742428e-18,4.43069054351939e-09,0.911810430321257,3.02851557252045e-14,1.22153885791115e-05
8.22547268554389e-18,1.04498363221811e-16,1.06902157214475,4.95558486609003e-13,6.57772152127566e-12,0.999983874044967
0.0530736976208072,4.36335221274106e-10,4.15226480572177e-09,0.991678342321517,1.73161325001002e-06,5.69812808261698e-06
1.50596302188084e-05,1.3676178566078e-16,3.01743936569233e-10,0.0396964741270211,5.90027284330845e-13,5.60273274112473e-07
7.85364249067782e-18,1.24140563606426e-16,0.987884845592219,9.86336331975316e-13,2.31395943347246e-11,0.999988660731342
0.00386633400512776,0.614991752900219,1.17130440147021e-10,0.9571511917507,0.999824458875824,4.50037629627103e-07
0.0331458389611419,0.00216456862894219,2.75483422322288e-11,0.98865893730485,0.906403593633807,4.57717074641321e-08
0.440753889959798,9.37015304554341e-13,6.35808283307734e-06,0.999972974717723,1.03403733486293e-07,0.296458534617364
0.15222825818049,0.00126956832111856,2.05113157804866e-11,0.998734784587804,0.888698438123116,9.00188956562393e-08
0.0194277865419943,0.00207053672478846,1.18850259754452e-09,0.995366301184935,0.971260061574815,9.3845180334931e-06
0.258375112998691,1.60181828296443e-11,2.85907374861968e-10,0.99871494728859,5.14497891025506e-08,8.12562004239523e-07
0.0450243160931595,5.68208422662857e-05,8.45517366435982e-12,0.99612173548877,0.356577595742191,3.03382671203501e-08
0.0172226137646866,5.80251047406151e-14,4.73005771251988e-09,0.983517152750597,2.76803911177637e-10,1.24287884467213e-05
0.355456849582857,0.000131438472185168,7.54649169343282e-13,0.999931600348092,0.847478035828326,3.03074266152726e-08
10.9746461516844,1.25082085798644e-09,9.99026888267523e-10,0.999954473893484,4.60810517948986e-06,1.17981870828063e-06
0.0395220824943015,1.7319142890853e-09,8.26574155307119e-08,0.99713233434581,2.47128389279943e-05,0.000478514978180901
0.00230489263978671,3.15655070252642e-11,1.31412553067485e-09,0.793276706602523,9.63726556678103e-08,1.29524268553159e-06
0.00268806868877132,0.00036339247717617,1.59056102768568e-16,0.919892411077222,0.65913346141192,5.61965137991952e-13
0.0032673834981951,1.18436536748296e-14,1.71510979166517e-08,0.931317438189704,6.06345840373926e-11,5.93594374853848e-05
0.182552585536185,6.48158711342245e-05,4.60307566799988e-12,0.999794465057402,0.715239327129089,8.87304951374124e-08
0.0164309638083608,0.00275569329035732,4.24130472384599e-10,0.996589323000393,0.984548273664622,6.01094882338604e-06
0.0718288291776226,0.00193174213484473,9.82960913229974e-10,0.996519715887442,0.928362792784013,2.49851836744418e-06
0.00274679179567813,0.00165868471487253,1.93335575689909e-11,0.921311148816164,0.8882279584742,7.44899111882019e-08
0.0752237965256731,0.000158291192407043,7.69487564126896e-12,0.998768818099818,0.711179826768051,6.04563210608905e-08
0.00145176634487275,2.14397507147645e-11,5.71526117407401e-08,0.93776628604759,3.26837692245406e-07,0.000425309226832462
0.0141392753119184,4.03453629509976e-14,5.22845637593068e-07,0.991190590326915,3.44934976045566e-10,0.00389514680703236
1.67937712384736e-18,8.45443572294789e-16,1.14542919705431,1.15986124528951e-13,6.10839408313476e-11,0.999986856864285
8.65438016900321e-19,2.95782397876575e-15,1.21043191058692,9.98776071838717e-14,3.9416246140692e-10,0.999991893573094
0.000766024440920462,0.00168079854042522,3.1745644861662e-11,0.75450087039928,0.895699215044708,1.03344330102012e-07
0.0159178235699374,4.42474175059066e-07,5.77001400488676e-08,0.998555610589821,0.019998053881525,0.00237362964663364
0.036353743724494,4.73763907397475e-09,9.63060484729222e-09,0.978189476639111,1.29641286168406e-05,5.96708581475547e-06
0.00936446862475024,1.43328403382415e-06,6.67187012158047e-08,0.982547861650596,0.0179117684660998,0.00020973478707106
0.00198466466039473,0.000917380948796807,5.9653762753061e-11,0.908740032587002,0.848854321899924,2.52002237869142e-07
0.00843048027926885,0.00543159771695202,6.25763887017811e-11,0.970951047704912,0.965364736601026,1.98506702205438e-07
0.0171049359982499,0.000194586811673191,5.77672337399237e-13,0.984714942557667,0.581711278084155,1.25056215224163e-09
0.00068312746162459,4.78804386903805e-06,1.5393920401063e-15,0.754467852185529,0.0252918679049993,5.89423224173041e-12
0.00533896872405555,1.8131066639635e-07,1.34205364643946e-07,0.997945495423428,0.0176271825587039,0.0112258694873379
0.0039564497149646,7.18020877036409e-06,7.36585033958305e-08,0.978984005614149,0.0897115245064147,0.000758975004209959
0.0015187090728674,6.24302573205865e-06,2.15018273899622e-15,0.864190096348243,0.0366444888356651,6.51765938130166e-12
0.00873850864038546,9.53516958812207e-05,7.64344077450479e-15,0.95247877461056,0.296845343103108,9.92892870492852e-12
0.0394895674445777,9.53067558918332e-10,3.67870529590875e-12,0.96428983325612,1.56676665453705e-06,1.17842422779145e-09
0.026971927046965,5.18444598054015e-05,1.39837403125678e-14,0.99839785127168,0.653828322310057,2.17937509565914e-10
0.00355640267608274,0.194746237177791,6.51969563378903e-10,0.991068389254223,0.999851902999481,1.85705689271769e-05
2.70902441749205e-05,4.08351815821701e-08,1.78502453150657e-15,0.103840003482078,0.00019446341469597,6.95696610309965e-12
0.0340020258398371,2.64862428101813e-06,3.43118114450665e-12,0.934411160287855,0.00300025528961838,6.06896455983167e-10
0.456892287294578,1.18470916528273e-10,3.7252026705858e-08,0.999835375519803,2.22428437055419e-06,0.000367258594651634
2.17184100084747e-18,1.47634471187531e-16,0.372347823590426,2.82714281148652e-14,2.00768489359377e-12,0.999785783237243
2.46448882020659e-18,3.30432060766808e-16,0.208591499983754,5.19761322641251e-13,9.16033176253778e-11,0.999971207861508
0.000739224684681945,0.000483789526073066,2.55377085044637e-11,0.747580674597567,0.729113496954518,7.70319547480529e-08
0.00110401788364421,3.83106665655324e-07,1.03149300436934e-11,0.756620714465657,0.00173025183265378,1.92781667353476e-08
1.28486670329074,6.59814217844502e-11,3.76259523666311e-08,0.999980707087001,2.98716509924254e-06,0.0013718709864788
0.0137930924249177,0.00550070281491108,7.49038775773425e-10,0.89877717481369,0.91003616398744,1.94593402140044e-07
0.108764105784018,0.00863398050662976,8.69807957127292e-11,0.99809178444157,0.980342757296278,3.57008422826742e-07
0.373442184249887,4.14938812854769e-11,3.50344001940703e-10,0.99938163723135,2.50352447686389e-07,1.13765292980102e-06
0.0377973006750313,1.32569370399678e-10,6.31860446899066e-09,0.993955843221507,7.94950942169088e-07,2.08322248011859e-05
0.104990428297844,0.0335536969025874,5.09088368400709e-09,0.999701877553585,0.999099977333352,0.000157700684348054
0.237968663465096,5.67315201178068e-05,0.000129802451284599,0.976433131722253,0.0343778546321425,0.00740463861254057
0.0143757342420686,3.53318220865972e-14,4.15410881106705e-06,0.981134499454258,2.7795174120976e-10,0.00761955590458151
0.00296848202205009,2.87952339985308e-10,9.5778580835816e-08,0.904769567891996,1.58729216613785e-06,0.000191557174723042
0.00871371073658641,0.00364755266122531,4.76993905928988e-11,0.945919847863351,0.929347294573227,5.76991602094041e-08
0.000282571254621702,1.61851647800337e-05,2.13106295813957e-07,0.909199723375741,0.420211714357695,0.0061306273589692
0.964908247361507,0.0285682206130269,1.43195570983842e-11,0.998604949138291,0.981166994325878,4.88154238878352e-09
0.000443618688640305,4.07682315740478e-05,1.05427167505696e-15,0.540841160398735,0.141511546089076,1.94607601728674e-12
0.504677122317978,0.00920806002146267,1.8594238973052e-11,0.947707518453315,0.646850332875025,1.52015631925007e-10
0.0217927017380838,1.60684116478911e-05,7.95234726243073e-06,0.991047739124214,0.0919979680573592,0.0324252054437945
3.52077392863425e-41,4.71005010832358e-26,9.64551999838296e-31,5.20955411064024e-39,2.41816946223047e-23,4.86859683929934e-29
0.00571836335217951,8.988320047848e-12,1.17232819333132e-09,0.945895711645863,4.41947959436268e-08,2.37682686647143e-06
0.000488122365241725,2.07253177755517e-05,1.67304450771195e-07,0.863972576935709,0.21381744598768,0.00215644703100763
0.00101989275957311,8.49925988275207e-06,1.57628002410435e-07,0.985523794574669,0.405345014836539,0.0088979830040185
2.00528510585113e-20,2.89498687285091e-18,0.268948347480402,2.95953688420648e-15,4.92185380456034e-13,0.999971530438697
1.09151319447031e-18,2.36393104032132e-16,0.21205422170339,1.00043715389499e-14,2.23947448660773e-12,0.999470862810073
0.000946068039000377,3.24631297931834e-07,5.30944312266531e-10,0.941601968811695,0.00737624186705522,7.01196454268369e-06
0.93026312160685,1.39355925771064e-11,7.83587835590987e-06,0.99990738031553,1.65478653031994e-07,0.0818530863250937
0.0234412442321776,8.82449455847667e-11,2.55680145015518e-05,0.998526565112514,3.52171959857288e-06,0.358715882243059
0.0363756226066615,6.15676109442033e-05,4.6066383578534e-15,0.998334914610638,0.607211059288474,5.27697746590103e-11
0.00368924516923791,3.14035169548971e-09,2.97534445965613e-12,0.911282063051621,1.43298241908154e-05,5.40444812776611e-09
4.94398855131674e-20,9.86783783779877e-18,0.277174973489657,1.03262933311572e-15,3.95206711317552e-13,0.99969684142818
2.77559074560345e-05,3.14449291063872e-12,6.03798140308511e-17,0.0669309451513703,1.36867341345236e-08,9.94341992986603e-14
0.000651364366592377,7.29316805851912e-06,1.16270320699475e-15,0.730852801068332,0.0405889131029384,3.64297198142503e-12
0.0285400758712591,7.41337431876264e-07,1.04250340364704e-12,0.584603546692728,0.000176914996987593,1.31506026729581e-11
0.00342599583380415,1.70466741589741e-09,8.78450147492198e-12,0.810067167850482,4.19132225215038e-06,6.07191101186485e-09
0.00120117088649131,9.05286465543492e-06,2.44731544279518e-15,0.824646954642063,0.0382623314564781,8.67083020395218e-12
0.00518864243421484,4.68332484706704e-10,9.56788544157166e-12,0.942678520450681,1.59604891836484e-06,2.84824145831399e-08
0.0626598934136917,1.04545724961025e-09,1.5418695713017e-10,0.998643728581372,1.79620928406221e-05,1.30464945545569e-06
0.00996749184343409,5.04335815544759e-14,7.81962521559536e-10,0.947795626892543,1.70227595553336e-10,8.3564177269751e-07
0.284690120892433,9.6249644998924e-05,1.26167280448448e-13,0.997989531100231,0.279288522986884,1.06712435597142e-10
0.0510025615778983,4.27521735251292e-05,9.1619798193869e-06,0.987754232080272,0.107227828017153,0.00874025593701205
1.41814090189413e-10,3.52380355689699e-13,1.61549906648945e-11,1.49075176513076e-07,1.1830200141906e-09,6.22349021635837e-09
0.0288099392707455,0.0226665679107968,4.09982076309048e-09,0.995726127876204,0.99642894134137,2.30553532522256e-05
0.0274775221570021,7.75976971555845e-05,2.30438428691247e-14,0.998395160291748,0.694800312434995,4.17026331033108e-10
0.029140005558492,0.000119642643716519,3.33492490451964e-14,0.997716434309224,0.645311232397788,4.93957004517218e-10
